sign,frame,mpvpe_ubody,mpvpe_lhand,mpvpe_rhand,trv2v_ubody,trv2v_lhand,trv2v_rhand,pred_path,gt_path
Klar,low_144,42.737830,66.477686,13.027281,29.748440,35.992380,10.021324,/home/haipd/DexAvatar/outputs/output_wilor/Klar/smplifyx/meshes/low_144.obj,/home/haipd/DexAvatar/data/smplx_gt/Klar/00288.obj
Klar,low_146,42.328585,71.136095,12.407758,29.350728,39.815046,9.782999,/home/haipd/DexAvatar/outputs/output_wilor/Klar/smplifyx/meshes/low_146.obj,/home/haipd/DexAvatar/data/smplx_gt/Klar/00292.obj
Klar,low_148,43.908410,75.135827,13.493925,28.550999,41.540612,10.169912,/home/haipd/DexAvatar/outputs/output_wilor/Klar/smplifyx/meshes/low_148.obj,/home/haipd/DexAvatar/data/smplx_gt/Klar/00296.obj
LiebBitte,low_144,50.913546,78.262821,19.199025,32.826494,38.879156,12.231357,/home/haipd/DexAvatar/outputs/output_wilor/LiebBitte/smplifyx/meshes/low_144.obj,/home/haipd/DexAvatar/data/smplx_gt/LiebBitte/00288.obj
LiebBitte,low_146,55.587411,80.704167,21.993320,34.680828,38.562741,13.240316,/home/haipd/DexAvatar/outputs/output_wilor/LiebBitte/smplifyx/meshes/low_146.obj,/home/haipd/DexAvatar/data/smplx_gt/LiebBitte/00292.obj
LiebBitte,low_148,56.917921,79.832375,21.029122,34.138441,38.303800,13.128032,/home/haipd/DexAvatar/outputs/output_wilor/LiebBitte/smplifyx/meshes/low_148.obj,/home/haipd/DexAvatar/data/smplx_gt/LiebBitte/00296.obj
LiebBitte,low_150,48.627961,73.192134,21.879140,31.032156,36.565863,15.837763,/home/haipd/DexAvatar/outputs/output_wilor/LiebBitte/smplifyx/meshes/low_150.obj,/home/haipd/DexAvatar/data/smplx_gt/LiebBitte/00300.obj
LiebBitte,low_152,55.085860,79.485707,23.158912,33.087026,39.140359,13.617529,/home/haipd/DexAvatar/outputs/output_wilor/LiebBitte/smplifyx/meshes/low_152.obj,/home/haipd/DexAvatar/data/smplx_gt/LiebBitte/00304.obj
LiebBitte,low_154,53.394087,83.109930,24.410626,31.871803,42.570565,12.961560,/home/haipd/DexAvatar/outputs/output_wilor/LiebBitte/smplifyx/meshes/low_154.obj,/home/haipd/DexAvatar/data/smplx_gt/LiebBitte/00308.obj
LiebBitte,low_156,52.907888,88.553853,25.541941,31.574540,45.577481,13.699456,/home/haipd/DexAvatar/outputs/output_wilor/LiebBitte/smplifyx/meshes/low_156.obj,/home/haipd/DexAvatar/data/smplx_gt/LiebBitte/00312.obj
LiebBitte,low_158,56.376684,81.375450,23.692107,33.112641,40.282167,13.419342,/home/haipd/DexAvatar/outputs/output_wilor/LiebBitte/smplifyx/meshes/low_158.obj,/home/haipd/DexAvatar/data/smplx_gt/LiebBitte/00316.obj
LiebBitte,low_160,52.289885,79.561532,25.985438,31.046622,39.650697,14.070122,/home/haipd/DexAvatar/outputs/output_wilor/LiebBitte/smplifyx/meshes/low_160.obj,/home/haipd/DexAvatar/data/smplx_gt/LiebBitte/00320.obj
LiebBitte,low_162,46.542339,80.652133,26.552318,28.741276,42.133223,14.283105,/home/haipd/DexAvatar/outputs/output_wilor/LiebBitte/smplifyx/meshes/low_162.obj,/home/haipd/DexAvatar/data/smplx_gt/LiebBitte/00324.obj
LiebBitte,low_164,55.287682,76.586358,25.982887,33.056576,38.976915,13.943238,/home/haipd/DexAvatar/outputs/output_wilor/LiebBitte/smplifyx/meshes/low_164.obj,/home/haipd/DexAvatar/data/smplx_gt/LiebBitte/00328.obj
Luegen,low_119,43.776933,105.444014,23.047740,26.760990,51.542528,14.299556,/home/haipd/DexAvatar/outputs/output_wilor/Luegen/smplifyx/meshes/low_119.obj,/home/haipd/DexAvatar/data/smplx_gt/Luegen/00238.obj
Luegen,low_121,54.124758,110.100158,24.482701,31.715546,51.084071,14.859354,/home/haipd/DexAvatar/outputs/output_wilor/Luegen/smplifyx/meshes/low_121.obj,/home/haipd/DexAvatar/data/smplx_gt/Luegen/00242.obj
Luegen,low_123,54.980028,121.271990,19.601230,30.737773,54.116644,12.616172,/home/haipd/DexAvatar/outputs/output_wilor/Luegen/smplifyx/meshes/low_123.obj,/home/haipd/DexAvatar/data/smplx_gt/Luegen/00246.obj
Luegen,low_125,45.602448,118.084438,19.145746,27.860390,53.445537,12.231046,/home/haipd/DexAvatar/outputs/output_wilor/Luegen/smplifyx/meshes/low_125.obj,/home/haipd/DexAvatar/data/smplx_gt/Luegen/00250.obj
Luegen,low_127,43.999057,121.282101,17.628999,28.370889,54.518294,11.186394,/home/haipd/DexAvatar/outputs/output_wilor/Luegen/smplifyx/meshes/low_127.obj,/home/haipd/DexAvatar/data/smplx_gt/Luegen/00254.obj
Luegen,low_129,45.315661,113.656752,16.501719,26.946323,53.378798,10.891221,/home/haipd/DexAvatar/outputs/output_wilor/Luegen/smplifyx/meshes/low_129.obj,/home/haipd/DexAvatar/data/smplx_gt/Luegen/00258.obj
Luegen,low_131,45.509655,118.675299,19.448442,28.202694,54.610554,11.900354,/home/haipd/DexAvatar/outputs/output_wilor/Luegen/smplifyx/meshes/low_131.obj,/home/haipd/DexAvatar/data/smplx_gt/Luegen/00262.obj
Luegen,low_133,56.952875,128.542364,21.913908,31.905204,57.625230,12.763715,/home/haipd/DexAvatar/outputs/output_wilor/Luegen/smplifyx/meshes/low_133.obj,/home/haipd/DexAvatar/data/smplx_gt/Luegen/00266.obj
Luegen,low_135,55.937991,129.786029,24.201352,32.607604,58.004890,14.117034,/home/haipd/DexAvatar/outputs/output_wilor/Luegen/smplifyx/meshes/low_135.obj,/home/haipd/DexAvatar/data/smplx_gt/Luegen/00270.obj
Luegen,low_137,52.689161,128.581956,25.218053,32.374129,56.234386,14.698179,/home/haipd/DexAvatar/outputs/output_wilor/Luegen/smplifyx/meshes/low_137.obj,/home/haipd/DexAvatar/data/smplx_gt/Luegen/00274.obj
Luegen,low_139,53.735092,128.024817,25.814386,30.224923,57.822645,15.559687,/home/haipd/DexAvatar/outputs/output_wilor/Luegen/smplifyx/meshes/low_139.obj,/home/haipd/DexAvatar/data/smplx_gt/Luegen/00278.obj
Luegen,low_141,69.720075,135.317415,23.693679,37.420895,59.498910,14.690227,/home/haipd/DexAvatar/outputs/output_wilor/Luegen/smplifyx/meshes/low_141.obj,/home/haipd/DexAvatar/data/smplx_gt/Luegen/00282.obj
Luegen,low_143,47.929469,128.704771,19.905074,29.476935,55.802647,12.235398,/home/haipd/DexAvatar/outputs/output_wilor/Luegen/smplifyx/meshes/low_143.obj,/home/haipd/DexAvatar/data/smplx_gt/Luegen/00286.obj
Muell,low_118,63.787155,90.853460,13.388299,26.448566,48.288494,11.733826,/home/haipd/DexAvatar/outputs/output_wilor/Muell/smplifyx/meshes/low_118.obj,/home/haipd/DexAvatar/data/smplx_gt/Muell/00236.obj
Muell,low_120,64.558461,91.371700,12.128122,27.008153,48.164539,11.288775,/home/haipd/DexAvatar/outputs/output_wilor/Muell/smplifyx/meshes/low_120.obj,/home/haipd/DexAvatar/data/smplx_gt/Muell/00240.obj
Muell,low_122,66.278137,90.609699,12.759263,28.145971,47.887366,12.101784,/home/haipd/DexAvatar/outputs/output_wilor/Muell/smplifyx/meshes/low_122.obj,/home/haipd/DexAvatar/data/smplx_gt/Muell/00244.obj
Muell,low_124,73.920041,89.996256,12.651414,29.872352,46.149451,12.230033,/home/haipd/DexAvatar/outputs/output_wilor/Muell/smplifyx/meshes/low_124.obj,/home/haipd/DexAvatar/data/smplx_gt/Muell/00248.obj
Muell,low_126,79.562545,104.759015,15.146097,32.472346,51.951047,12.493019,/home/haipd/DexAvatar/outputs/output_wilor/Muell/smplifyx/meshes/low_126.obj,/home/haipd/DexAvatar/data/smplx_gt/Muell/00252.obj
Muell,low_128,71.640387,109.039210,20.177074,30.917719,53.039230,9.868856,/home/haipd/DexAvatar/outputs/output_wilor/Muell/smplifyx/meshes/low_128.obj,/home/haipd/DexAvatar/data/smplx_gt/Muell/00256.obj
Muell,low_130,66.380352,107.017562,18.533885,27.545454,47.077853,14.580538,/home/haipd/DexAvatar/outputs/output_wilor/Muell/smplifyx/meshes/low_130.obj,/home/haipd/DexAvatar/data/smplx_gt/Muell/00260.obj
Muell,low_132,68.567418,103.778102,16.544083,28.350130,45.698564,14.095915,/home/haipd/DexAvatar/outputs/output_wilor/Muell/smplifyx/meshes/low_132.obj,/home/haipd/DexAvatar/data/smplx_gt/Muell/00264.obj
Mutter,low_142,47.519971,94.474442,26.213573,26.639340,43.898914,14.812262,/home/haipd/DexAvatar/outputs/output_wilor/Mutter/smplifyx/meshes/low_142.obj,/home/haipd/DexAvatar/data/smplx_gt/Mutter/00284.obj
Mutter,low_144,55.162814,98.797850,26.099879,28.322930,45.467626,14.896081,/home/haipd/DexAvatar/outputs/output_wilor/Mutter/smplifyx/meshes/low_144.obj,/home/haipd/DexAvatar/data/smplx_gt/Mutter/00288.obj
Mutter,low_146,56.248218,96.581116,19.316137,29.136738,43.922376,10.745998,/home/haipd/DexAvatar/outputs/output_wilor/Mutter/smplifyx/meshes/low_146.obj,/home/haipd/DexAvatar/data/smplx_gt/Mutter/00292.obj
Mutter,low_148,57.078991,105.982877,14.878891,27.900010,48.933856,8.139196,/home/haipd/DexAvatar/outputs/output_wilor/Mutter/smplifyx/meshes/low_148.obj,/home/haipd/DexAvatar/data/smplx_gt/Mutter/00296.obj
Mutter,low_150,63.057981,108.015411,13.857154,31.310488,49.792208,8.069105,/home/haipd/DexAvatar/outputs/output_wilor/Mutter/smplifyx/meshes/low_150.obj,/home/haipd/DexAvatar/data/smplx_gt/Mutter/00300.obj
Mutter,low_152,52.199360,105.475239,16.374098,27.929811,48.308752,9.515601,/home/haipd/DexAvatar/outputs/output_wilor/Mutter/smplifyx/meshes/low_152.obj,/home/haipd/DexAvatar/data/smplx_gt/Mutter/00304.obj
Mutter,low_154,53.207774,115.037404,16.009128,28.104924,53.684060,9.403159,/home/haipd/DexAvatar/outputs/output_wilor/Mutter/smplifyx/meshes/low_154.obj,/home/haipd/DexAvatar/data/smplx_gt/Mutter/00308.obj
Mutter,low_156,58.744580,100.999512,16.251821,28.461026,47.121789,8.785015,/home/haipd/DexAvatar/outputs/output_wilor/Mutter/smplifyx/meshes/low_156.obj,/home/haipd/DexAvatar/data/smplx_gt/Mutter/00312.obj
Mutter,low_158,50.701715,104.752965,15.027595,27.995953,48.357423,8.488987,/home/haipd/DexAvatar/outputs/output_wilor/Mutter/smplifyx/meshes/low_158.obj,/home/haipd/DexAvatar/data/smplx_gt/Mutter/00316.obj
Mutter,low_160,47.495235,108.937629,18.829618,27.500598,49.511094,9.891171,/home/haipd/DexAvatar/outputs/output_wilor/Mutter/smplifyx/meshes/low_160.obj,/home/haipd/DexAvatar/data/smplx_gt/Mutter/00320.obj
Mutter,low_162,50.348263,103.013575,20.281065,28.023282,47.411986,11.272369,/home/haipd/DexAvatar/outputs/output_wilor/Mutter/smplifyx/meshes/low_162.obj,/home/haipd/DexAvatar/data/smplx_gt/Mutter/00324.obj
Mutter,low_164,51.056817,103.730157,22.617562,28.944459,46.736311,11.102594,/home/haipd/DexAvatar/outputs/output_wilor/Mutter/smplifyx/meshes/low_164.obj,/home/haipd/DexAvatar/data/smplx_gt/Mutter/00328.obj
Mutter,low_166,54.244705,97.806178,22.887534,29.402314,44.725034,11.188984,/home/haipd/DexAvatar/outputs/output_wilor/Mutter/smplifyx/meshes/low_166.obj,/home/haipd/DexAvatar/data/smplx_gt/Mutter/00332.obj
Mutter,low_168,50.681453,100.752935,22.341128,29.620217,46.367254,11.081673,/home/haipd/DexAvatar/outputs/output_wilor/Mutter/smplifyx/meshes/low_168.obj,/home/haipd/DexAvatar/data/smplx_gt/Mutter/00336.obj
Mutter,low_170,55.902377,95.271915,23.172690,29.696090,45.245524,10.956203,/home/haipd/DexAvatar/outputs/output_wilor/Mutter/smplifyx/meshes/low_170.obj,/home/haipd/DexAvatar/data/smplx_gt/Mutter/00340.obj
Mutter,low_172,48.001163,100.408331,21.935919,28.151264,46.538185,10.424446,/home/haipd/DexAvatar/outputs/output_wilor/Mutter/smplifyx/meshes/low_172.obj,/home/haipd/DexAvatar/data/smplx_gt/Mutter/00344.obj
Mutter,low_174,46.758898,101.878971,19.199822,27.743464,47.075789,9.758169,/home/haipd/DexAvatar/outputs/output_wilor/Mutter/smplifyx/meshes/low_174.obj,/home/haipd/DexAvatar/data/smplx_gt/Mutter/00348.obj
Mutter,low_176,51.519327,101.462044,22.439191,28.769914,46.414662,10.653545,/home/haipd/DexAvatar/outputs/output_wilor/Mutter/smplifyx/meshes/low_176.obj,/home/haipd/DexAvatar/data/smplx_gt/Mutter/00352.obj
Mutter,low_178,50.050512,117.270529,21.030314,29.753294,53.777538,9.709467,/home/haipd/DexAvatar/outputs/output_wilor/Mutter/smplifyx/meshes/low_178.obj,/home/haipd/DexAvatar/data/smplx_gt/Mutter/00356.obj
SauerWuetend,low_151,63.629091,94.432682,24.115738,26.222963,48.244763,15.463220,/home/haipd/DexAvatar/outputs/output_wilor/SauerWuetend/smplifyx/meshes/low_151.obj,/home/haipd/DexAvatar/data/smplx_gt/SauerWuetend/00302.obj
SauerWuetend,low_153,62.663883,92.045687,19.367475,25.839003,51.053360,12.685586,/home/haipd/DexAvatar/outputs/output_wilor/SauerWuetend/smplifyx/meshes/low_153.obj,/home/haipd/DexAvatar/data/smplx_gt/SauerWuetend/00306.obj
SauerWuetend,low_155,50.654683,92.949577,13.648297,24.880739,50.984163,9.564255,/home/haipd/DexAvatar/outputs/output_wilor/SauerWuetend/smplifyx/meshes/low_155.obj,/home/haipd/DexAvatar/data/smplx_gt/SauerWuetend/00310.obj
SauerWuetend,low_157,77.183574,98.989666,12.185279,30.481609,52.154988,9.273199,/home/haipd/DexAvatar/outputs/output_wilor/SauerWuetend/smplifyx/meshes/low_157.obj,/home/haipd/DexAvatar/data/smplx_gt/SauerWuetend/00314.obj
SauerWuetend,low_159,72.776757,92.055470,9.122832,29.149765,47.758091,7.257407,/home/haipd/DexAvatar/outputs/output_wilor/SauerWuetend/smplifyx/meshes/low_159.obj,/home/haipd/DexAvatar/data/smplx_gt/SauerWuetend/00318.obj
SauerWuetend,low_161,67.637525,106.034435,12.295704,29.372318,54.124754,9.605534,/home/haipd/DexAvatar/outputs/output_wilor/SauerWuetend/smplifyx/meshes/low_161.obj,/home/haipd/DexAvatar/data/smplx_gt/SauerWuetend/00322.obj
SauerWuetend,low_163,72.987154,98.508440,13.846248,29.170919,51.301535,9.645450,/home/haipd/DexAvatar/outputs/output_wilor/SauerWuetend/smplifyx/meshes/low_163.obj,/home/haipd/DexAvatar/data/smplx_gt/SauerWuetend/00326.obj
SauerWuetend,low_165,79.082914,110.947371,12.583259,31.483822,54.286972,9.615395,/home/haipd/DexAvatar/outputs/output_wilor/SauerWuetend/smplifyx/meshes/low_165.obj,/home/haipd/DexAvatar/data/smplx_gt/SauerWuetend/00330.obj
SauerWuetend,low_167,73.945902,102.092348,10.890216,29.553300,53.452991,8.895095,/home/haipd/DexAvatar/outputs/output_wilor/SauerWuetend/smplifyx/meshes/low_167.obj,/home/haipd/DexAvatar/data/smplx_gt/SauerWuetend/00334.obj
SauerWuetend,low_169,66.702157,92.443854,14.081013,30.563006,51.342182,11.073598,/home/haipd/DexAvatar/outputs/output_wilor/SauerWuetend/smplifyx/meshes/low_169.obj,/home/haipd/DexAvatar/data/smplx_gt/SauerWuetend/00338.obj
SauerWuetend,low_171,73.261678,86.235210,11.375696,30.471692,44.120278,9.434039,/home/haipd/DexAvatar/outputs/output_wilor/SauerWuetend/smplifyx/meshes/low_171.obj,/home/haipd/DexAvatar/data/smplx_gt/SauerWuetend/00342.obj
SauerWuetend,low_173,77.189989,93.896970,11.513207,32.881681,42.900067,9.602229,/home/haipd/DexAvatar/outputs/output_wilor/SauerWuetend/smplifyx/meshes/low_173.obj,/home/haipd/DexAvatar/data/smplx_gt/SauerWuetend/00346.obj
SauerWuetend,low_175,87.379470,107.830703,14.815347,32.108769,52.688051,11.426825,/home/haipd/DexAvatar/outputs/output_wilor/SauerWuetend/smplifyx/meshes/low_175.obj,/home/haipd/DexAvatar/data/smplx_gt/SauerWuetend/00350.obj
SauerWuetend,low_177,80.887474,98.342352,12.562761,35.238311,44.243753,10.573103,/home/haipd/DexAvatar/outputs/output_wilor/SauerWuetend/smplifyx/meshes/low_177.obj,/home/haipd/DexAvatar/data/smplx_gt/SauerWuetend/00354.obj
SauerWuetend,low_179,76.685615,102.004334,12.089392,32.246199,45.655787,11.083202,/home/haipd/DexAvatar/outputs/output_wilor/SauerWuetend/smplifyx/meshes/low_179.obj,/home/haipd/DexAvatar/data/smplx_gt/SauerWuetend/00358.obj
SauerWuetend,low_181,64.454585,106.124334,12.633276,26.760388,51.359095,11.440260,/home/haipd/DexAvatar/outputs/output_wilor/SauerWuetend/smplifyx/meshes/low_181.obj,/home/haipd/DexAvatar/data/smplx_gt/SauerWuetend/00362.obj
SauerWuetend,low_183,69.059841,103.034906,12.435781,29.024698,50.668232,11.094831,/home/haipd/DexAvatar/outputs/output_wilor/SauerWuetend/smplifyx/meshes/low_183.obj,/home/haipd/DexAvatar/data/smplx_gt/SauerWuetend/00366.obj
Sonne,low_152,41.210640,107.705466,17.567053,23.620181,55.778645,11.681655,/home/haipd/DexAvatar/outputs/output_wilor/Sonne/smplifyx/meshes/low_152.obj,/home/haipd/DexAvatar/data/smplx_gt/Sonne/00304.obj
Sonne,low_154,37.725136,93.625024,15.285585,23.227403,51.081825,11.096382,/home/haipd/DexAvatar/outputs/output_wilor/Sonne/smplifyx/meshes/low_154.obj,/home/haipd/DexAvatar/data/smplx_gt/Sonne/00308.obj
Sonne,low_156,36.005266,87.375589,14.157491,23.309691,48.246991,11.095395,/home/haipd/DexAvatar/outputs/output_wilor/Sonne/smplifyx/meshes/low_156.obj,/home/haipd/DexAvatar/data/smplx_gt/Sonne/00312.obj
Sonne,low_158,36.065668,104.575112,16.335903,22.261783,57.201259,10.417497,/home/haipd/DexAvatar/outputs/output_wilor/Sonne/smplifyx/meshes/low_158.obj,/home/haipd/DexAvatar/data/smplx_gt/Sonne/00316.obj
Sonne,low_160,40.105913,106.249176,12.158472,23.180073,57.695888,9.096650,/home/haipd/DexAvatar/outputs/output_wilor/Sonne/smplifyx/meshes/low_160.obj,/home/haipd/DexAvatar/data/smplx_gt/Sonne/00320.obj
Sonne,low_162,39.946023,108.179733,16.427454,23.091579,57.522241,15.410375,/home/haipd/DexAvatar/outputs/output_wilor/Sonne/smplifyx/meshes/low_162.obj,/home/haipd/DexAvatar/data/smplx_gt/Sonne/00324.obj
Sonne,low_164,38.287323,108.780690,14.330704,23.489337,56.319263,12.850197,/home/haipd/DexAvatar/outputs/output_wilor/Sonne/smplifyx/meshes/low_164.obj,/home/haipd/DexAvatar/data/smplx_gt/Sonne/00328.obj
Sonne,low_166,35.531860,109.586641,17.947534,24.743518,57.755515,14.650556,/home/haipd/DexAvatar/outputs/output_wilor/Sonne/smplifyx/meshes/low_166.obj,/home/haipd/DexAvatar/data/smplx_gt/Sonne/00332.obj
Sonne,low_168,35.796665,105.077580,19.280579,24.332166,55.301577,14.526976,/home/haipd/DexAvatar/outputs/output_wilor/Sonne/smplifyx/meshes/low_168.obj,/home/haipd/DexAvatar/data/smplx_gt/Sonne/00336.obj
Sonne,low_170,36.332760,106.678262,24.287738,23.722036,54.737993,16.669679,/home/haipd/DexAvatar/outputs/output_wilor/Sonne/smplifyx/meshes/low_170.obj,/home/haipd/DexAvatar/data/smplx_gt/Sonne/00340.obj
Sonne,low_172,35.726663,107.638232,24.311118,22.758078,53.384759,16.398149,/home/haipd/DexAvatar/outputs/output_wilor/Sonne/smplifyx/meshes/low_172.obj,/home/haipd/DexAvatar/data/smplx_gt/Sonne/00344.obj
Sonne,low_174,35.233762,105.110064,23.917649,21.930438,53.359784,15.435640,/home/haipd/DexAvatar/outputs/output_wilor/Sonne/smplifyx/meshes/low_174.obj,/home/haipd/DexAvatar/data/smplx_gt/Sonne/00348.obj
Sonne,low_176,35.872500,109.756537,24.939662,21.120438,54.516420,16.051520,/home/haipd/DexAvatar/outputs/output_wilor/Sonne/smplifyx/meshes/low_176.obj,/home/haipd/DexAvatar/data/smplx_gt/Sonne/00352.obj
Sonne,low_178,36.193311,106.034838,24.606023,21.337043,53.404730,15.512970,/home/haipd/DexAvatar/outputs/output_wilor/Sonne/smplifyx/meshes/low_178.obj,/home/haipd/DexAvatar/data/smplx_gt/Sonne/00356.obj
Sonne,low_180,35.666663,113.072425,23.857344,21.433078,55.906765,15.420017,/home/haipd/DexAvatar/outputs/output_wilor/Sonne/smplifyx/meshes/low_180.obj,/home/haipd/DexAvatar/data/smplx_gt/Sonne/00360.obj
Sonne,low_182,36.266439,108.400248,24.269754,21.625206,54.441851,15.593764,/home/haipd/DexAvatar/outputs/output_wilor/Sonne/smplifyx/meshes/low_182.obj,/home/haipd/DexAvatar/data/smplx_gt/Sonne/00364.obj
Sonne,low_184,34.711063,109.619044,25.366377,20.890163,54.197799,16.366694,/home/haipd/DexAvatar/outputs/output_wilor/Sonne/smplifyx/meshes/low_184.obj,/home/haipd/DexAvatar/data/smplx_gt/Sonne/00368.obj
Sonne,low_186,35.017803,110.177115,25.673706,20.849846,54.698043,16.677976,/home/haipd/DexAvatar/outputs/output_wilor/Sonne/smplifyx/meshes/low_186.obj,/home/haipd/DexAvatar/data/smplx_gt/Sonne/00372.obj
Sonne,low_188,35.668205,109.937444,24.207760,22.063723,55.799995,15.829260,/home/haipd/DexAvatar/outputs/output_wilor/Sonne/smplifyx/meshes/low_188.obj,/home/haipd/DexAvatar/data/smplx_gt/Sonne/00376.obj
Sonne,low_190,34.263302,107.171558,23.393560,21.508494,54.369103,15.836556,/home/haipd/DexAvatar/outputs/output_wilor/Sonne/smplifyx/meshes/low_190.obj,/home/haipd/DexAvatar/data/smplx_gt/Sonne/00380.obj
Sorry,low_148,51.544521,110.461496,26.815655,29.332705,51.588081,20.372290,/home/haipd/DexAvatar/outputs/output_wilor/Sorry/smplifyx/meshes/low_148.obj,/home/haipd/DexAvatar/data/smplx_gt/Sorry/00296.obj
Sorry,low_150,59.071001,104.523741,26.416520,30.230947,48.592284,21.261314,/home/haipd/DexAvatar/outputs/output_wilor/Sorry/smplifyx/meshes/low_150.obj,/home/haipd/DexAvatar/data/smplx_gt/Sorry/00300.obj
Sorry,low_152,60.435291,104.827657,28.352156,30.804610,48.153333,21.384245,/home/haipd/DexAvatar/outputs/output_wilor/Sorry/smplifyx/meshes/low_152.obj,/home/haipd/DexAvatar/data/smplx_gt/Sorry/00304.obj
Sorry,low_154,71.756095,105.361693,27.941344,33.044633,47.948610,18.389681,/home/haipd/DexAvatar/outputs/output_wilor/Sorry/smplifyx/meshes/low_154.obj,/home/haipd/DexAvatar/data/smplx_gt/Sorry/00308.obj
Sorry,low_156,53.448625,101.702847,23.859698,27.871070,46.486787,16.662903,/home/haipd/DexAvatar/outputs/output_wilor/Sorry/smplifyx/meshes/low_156.obj,/home/haipd/DexAvatar/data/smplx_gt/Sorry/00312.obj
Sorry,low_158,66.839240,106.331676,27.038470,31.723730,48.895136,16.763106,/home/haipd/DexAvatar/outputs/output_wilor/Sorry/smplifyx/meshes/low_158.obj,/home/haipd/DexAvatar/data/smplx_gt/Sorry/00316.obj
Sorry,low_160,64.279370,117.073886,25.604663,32.377351,55.162329,15.700268,/home/haipd/DexAvatar/outputs/output_wilor/Sorry/smplifyx/meshes/low_160.obj,/home/haipd/DexAvatar/data/smplx_gt/Sorry/00320.obj
Sorry,low_162,51.339190,112.246931,21.016181,27.695976,51.522035,14.008036,/home/haipd/DexAvatar/outputs/output_wilor/Sorry/smplifyx/meshes/low_162.obj,/home/haipd/DexAvatar/data/smplx_gt/Sorry/00324.obj
Sorry,low_164,64.321220,108.029887,23.129046,29.632263,49.557481,15.421947,/home/haipd/DexAvatar/outputs/output_wilor/Sorry/smplifyx/meshes/low_164.obj,/home/haipd/DexAvatar/data/smplx_gt/Sorry/00328.obj
Sorry,low_166,56.806073,126.866356,21.053582,30.462585,60.362954,14.693272,/home/haipd/DexAvatar/outputs/output_wilor/Sorry/smplifyx/meshes/low_166.obj,/home/haipd/DexAvatar/data/smplx_gt/Sorry/00332.obj
